t,value
1743348987,241172480
1743349017,245366784
1743349047,247463936
1743364211,182452224
1743364241,173015040
1743372290,245366784
1743372320,211812352
1743372350,101711872
1743372380,103809024
1743372410,108003328
1743372440,109051904
1743372470,114294784
1743372500,115343360
1743372530,119537664
1743372560,120586240
1743372590,125829120
1743372620,126877696
1743372650,131072000
1743372680,132120576
1743372710,136314880
1743372740,138412032
1743372770,142606336
1743372800,143654912
1743372830,147849216
1743372860,148897792
1743372890,153092096
1743372920,154140672
1743372950,159383552
1743372980,159383552
1743373010,164626432
1743373040,165675008
1743373070,170917888
1743373100,171966464
1743373130,176160768
1743373160,177209344
1743373190,182452224
1743373220,183500800
1743373250,187695104
1743373280,188743680
1743373310,192937984
1743373340,193986560
1743373370,199229440
1743373400,200278016
1743373430,204472320
1743373460,205520896
1743373490,209715200
1743373520,211812352
1743373550,214958080
1743373580,216006656
1743373610,221249536
1743373640,222298112
1743373670,227540992
1743373700,228589568
1743373730,232783872
1743373760,233832448
1743373790,238026752
1743373820,240123904
1743373850,244318208
1743373880,245366784
1743373910,249561088
1743373940,250609664
1743373970,254803968
1743374000,256901120
1743374030,261095424
1743374060,262144000
1743374090,266338304
1743374120,267386880
1743374150,272629760
1743374180,273678336
1743374210,277872640
1743374240,278921216
1743374270,284164096
1743374300,285212672
1743374330,289406976
1743374360,290455552
1743374390,294649856
1743374420,295698432
1743374450,300941312
1743374480,301989888
1743374510,306184192
1743374540,307232768
1743374570,311427072
1743374600,312475648
1743374630,2097152
1743374660,3145728
1743374691,7340032
1743374721,8388608
1743374751,13631488
1743374781,14680064
1743376594,57671680
1743376624,127926272
1743376654,128974848
1743376684,133169152
1743376714,135266304
1743376744,139460608
