t,value
1743349047,1502951
1743364211,1502951
1743364241,1502951
1743372290,1502951
1743372320,1502951
1743372350,1502951
1743372380,1502951
1743372410,1502951
1743372440,1502951
1743372470,1502951
1743372500,1502951
1743372530,1502951
1743372560,1502951
1743372590,1502951
1743372620,1502951
1743372650,1502951
1743372680,1502951
1743372710,1502951
1743372740,1502951
1743372770,1502951
1743372800,1502951
1743372830,1502951
1743372860,1502951
1743372890,1502951
1743372920,1502951
1743372950,1502951
1743372980,1502951
1743373010,1502951
1743373040,1502951
1743373070,1502951
1743373100,1502951
1743373130,1502951
1743373160,1502951
1743373190,1502951
1743373220,1502951
1743373250,1502951
1743373280,1502951
1743373310,1502951
1743373340,1502951
1743373370,1502951
1743373400,1502951
1743373430,1502951
1743373460,1502951
1743373490,1502951
1743373520,1502951
1743373550,1502951
1743373580,1502951
1743373610,1502951
1743373640,1502951
1743373670,1502951
1743373700,1502951
1743373730,1502951
1743373760,1502951
1743373790,1502951
1743373820,1502951
1743373850,1502951
1743373880,1502951
1743373910,1502951
1743373940,1502951
1743373970,1502951
1743374000,1502951
1743374030,1502951
1743374060,1502951
1743374090,1502951
1743374120,1502951
1743374150,1502951
1743374180,1502951
1743374210,1502951
1743374240,1502951
1743374270,1502951
1743374300,1502951
1743374330,1502951
1743374360,1502951
1743374390,1502951
1743374420,1502951
1743374450,1502951
1743374480,1502951
1743374510,1502951
1743374540,1502951
1743374570,1502951
1743374600,1502951
1743374630,1502951
1743374660,1502951
1743374691,1502951
1743374721,1502951
1743374751,1502951
1743374781,1502951
1743376594,1502678
1743376624,1502678
1743376654,1502678
1743376684,1502951
1743376714,1502951
1743376744,1502951
