t,value
1743373460,1488
1743373490,1488
1743373520,1488
1743373550,1488
1743373580,1488
1743373610,1488
1743373640,1488
1743373670,1488
1743373700,1488
1743373730,1488
1743373760,1488
1743373790,1488
1743373820,1488
1743373850,1488
1743373880,1488
1743373910,1488
1743373940,1488
1743373970,1488
1743374000,1488
1743374030,1488
1743374060,1488
1743374090,1488
1743374120,1488
1743374150,1488
1743374180,1488
1743374210,1488
1743374240,1488
1743374270,1488
1743374300,1488
1743374330,1488
1743374360,1488
1743374390,1488
1743374420,1488
1743374450,1488
1743374480,1488
1743374510,1488
1743374540,1488
1743374570,1488
1743374600,1488
1743374630,1488
1743374660,1488
1743374691,1488
1743374721,1488
1743374751,1488
1743374781,1488
1743376594,1488
1743376624,1488
1743376654,1488
1743376684,1488
1743376714,1488
1743376744,1488
