t,value
1743374540,0
1743374570,0
1743374600,0
1743374630,0
1743374660,0
1743374691,0
1743374721,0
1743374751,0
1743374781,0
1743376594,0
1743376624,0
1743376654,0
1743376684,0
1743376714,0
1743376744,0
