t,value
1743348957,1.0
1743348987,1.0
1743349017,1.0
1743349047,1.0
1743364211,0.0
1743364241,1.0
1743372290,0.0
1743372320,1.0
1743372350,1.0
1743372380,1.0
1743372410,1.0
1743372440,1.0
1743372470,1.0
1743372500,1.0
1743372530,1.0
1743372560,1.0
1743372590,1.0
1743372620,1.0
1743372650,1.0
1743372680,1.0
1743372710,1.0
1743372740,1.0
1743372770,1.0
1743372800,1.0
1743372830,1.0
1743372860,1.0
1743372890,1.0
1743372920,1.0
1743372950,1.0
1743372980,1.0
1743373010,1.0
1743373040,1.0
1743373070,1.0
1743373100,1.0
1743373130,1.0
1743373160,1.0
1743373190,1.0
1743373220,1.0
1743373250,1.0
1743373280,1.0
1743373310,1.0
1743373340,1.0
1743373370,1.0
1743373400,1.0
1743373430,1.0
1743373460,1.0
1743373490,1.0
1743373520,1.0
1743373550,1.0
1743373580,1.0
1743373610,1.0
1743373640,1.0
1743373670,1.0
1743373700,1.0
1743373730,1.0
1743373760,1.0
1743373790,1.0
1743373820,1.0
1743373850,1.0
1743373880,1.0
1743373910,1.0
1743373940,1.0
1743373970,1.0
1743374000,1.0
1743374030,1.0
1743374060,1.0
1743374090,1.0
1743374120,1.0
1743374150,1.0
1743374180,1.0
1743374210,1.0
1743374240,1.0
1743374270,1.0
1743374300,1.0
1743374330,1.0
1743374360,1.0
1743374390,1.0
1743374420,1.0
1743374450,1.0
1743374480,1.0
1743374510,1.0
1743374540,1.0
1743374570,1.0
1743374600,1.0
1743374630,1.0
1743374660,1.0
1743374691,1.0
1743374721,1.0
1743374751,1.0
1743374781,1.0
1743376594,0.0
1743376624,1.0
1743376654,1.0
1743376684,1.0
1743376714,1.0
1743376744,1.0
