t,value
1743342623,70445568
1743342653,70445568
1743342683,70445568
1743342713,70445568
1743342743,70445568
1743342773,70445568
1743342803,70445568
1743342833,70445568
1743342863,70445568
1743342893,70445568
1743342924,70445568
1743342954,70445568
1743342984,70445568
1743343014,70445568
1743343044,70445568
1743343074,70445568
1743343104,70445568
1743343134,70445568
1743343164,70445568
1743343194,70445568
1743343224,70445568
1743343254,70445568
1743343284,70445568
1743343314,70445568
1743343344,70445568
1743343374,70445568
1743343404,70445568
1743343434,70445568
1743343464,70445568
1743343494,70445568
1743343524,70445568
1743343554,70445568
1743343584,70445568
1743343614,70445568
1743343644,70445568
1743343674,70445568
1743343704,70445568
1743343734,70445568
1743343764,70445568
1743343794,70445568
1743343824,70445568
1743343854,70445568
1743343884,70445568
1743343914,70445568
1743343944,70445568
1743343974,70445568
1743344004,70445568
1743344034,70445568
1743344064,70445568
1743344094,70445568
1743344124,70445568
1743344154,70445568
1743344184,70445568
1743344214,70445568
1743344244,70445568
1743344274,70445568
1743344304,70445568
1743344334,70445568
1743344364,70445568
1743344394,70445568
1743344424,70445568
1743344454,70445568
1743344484,70445568
1743344514,70445568
1743344544,70445568
1743344574,70445568
1743344604,70445568
1743344634,70445568
1743344664,70445568
1743344694,70445568
1743344724,70445568
1743344754,70445568
1743344784,70445568
1743344814,70445568
1743344844,70445568
1743344875,70445568
1743344905,70445568
1743344935,70445568
1743344965,70445568
1743344995,70445568
1743345025,70445568
1743345055,70445568
1743345085,70445568
1743345115,70445568
1743345145,70445568
1743345175,70445568
1743345205,70445568
1743345235,70445568
1743345265,70445568
1743345295,70445568
1743345325,70445568
1743345355,70445568
1743345385,70445568
1743345415,70445568
1743345445,70445568
1743345475,70445568
1743345505,70445568
1743345535,70445568
1743345565,70445568
1743345595,70445568
1743345625,70445568
1743345655,70445568
1743345685,70445568
1743345715,70445568
1743345745,70445568
1743345775,70445568
1743345805,70445568
1743345835,70445568
1743345865,70445568
1743345895,70445568
1743345925,70445568
1743345955,70445568
1743345985,70445568
1743346015,70445568
1743346045,70445568
1743346075,70445568
1743346105,70445568
1743346135,70445568
1743346165,70445568
1743346195,70445568
1743346225,70445568
1743346255,70445568
1743346285,70445568
1743346315,70445568
1743346345,70445568
1743346375,70445568
1743346405,70445568
1743346435,70445568
1743346465,70445568
1743346495,70445568
1743346525,70445568
1743346555,70445568
1743346585,70445568
1743346615,70445568
1743346645,70445568
1743346675,70445568
1743346705,70445568
1743346735,70445568
1743346765,70445568
1743346795,70445568
1743346825,70445568
1743346855,70445568
1743346885,70445568
1743346916,70445568
1743346946,70445568
1743346976,70445568
1743347006,70445568
1743347036,70445568
1743347066,70445568
1743347096,70445568
1743347126,70445568
1743347156,70445568
1743347186,70445568
1743347216,70445568
1743347246,70445568
1743347276,70445568
1743347306,70445568
1743347336,70445568
1743347366,70445568
1743347396,70445568
1743347426,70445568
1743347456,70445568
1743347486,70445568
1743347516,70445568
1743347546,70445568
1743347576,70445568
1743347606,70445568
1743347636,70445568
1743347666,70445568
1743347696,70445568
1743347726,70445568
1743347756,70445568
1743347786,70445568
1743347816,70445568
1743347846,70445568
1743347876,70445568
1743347906,70445568
1743347936,70445568
1743347966,70445568
1743347996,70445568
1743348026,70445568
1743348056,70445568
1743348086,70445568
1743348116,70445568
1743348146,70445568
1743348176,70445568
1743348206,70445568
1743348236,70445568
1743348266,70445568
1743348296,70445568
1743348326,70445568
1743348356,70445568
1743348386,70445568
1743348416,70445568
1743348446,70445568
1743348476,70445568
1743348506,70445568
1743348537,70445568
1743348567,70445568
1743348597,70445568
1743348627,70445568
1743348657,70445568
1743348687,70445568
1743348717,70445568
1743348747,70445568
1743348777,70445568
1743348807,70445568
1743348837,70445568
1743348867,70445568
1743348897,70445568
1743348927,70445568
1743348957,70445568
1743348987,70445568
1743349017,70445568
1743349047,70445568
1743364211,70445568
1743364241,70445568
1743372290,70462464
1743372320,75712000
1743372350,76530176
1743372380,76530176
1743372410,76530176
1743372440,76530176
1743372470,76530176
1743372500,76530176
1743372530,76530176
1743372560,76530176
1743372590,76530176
1743372620,76530176
1743372650,76530176
1743372680,76530176
1743372710,76530176
1743372740,76530176
1743372770,76530176
1743372800,76530176
1743372830,76530176
1743372860,76530176
1743372890,76530176
1743372920,76530176
1743372950,76530176
1743372980,76530176
1743373010,76530176
1743373040,76530176
1743373070,76530176
1743373100,76530176
1743373130,76530176
1743373160,76530176
1743373190,76530176
1743373220,76530176
1743373250,76530176
1743373280,76530176
1743373310,76530176
1743373340,76530176
1743373370,76530176
1743373400,76530176
1743373430,76530176
1743373460,76530176
1743373490,76530176
1743373520,76530176
1743373550,76530176
1743373580,76530176
1743373610,76530176
1743373640,76530176
1743373670,76530176
1743373700,76530176
1743373730,76530176
1743373760,76530176
1743373790,76530176
1743373820,76530176
1743373850,76530176
1743373880,76530176
1743373910,76530176
1743373940,76530176
1743373970,76530176
1743374000,76530176
1743374030,76530176
1743374060,76530176
1743374090,76530176
1743374120,76530176
1743374150,76530176
1743374180,76530176
1743374210,76530176
1743374240,76530176
1743374270,76530176
1743374300,76530176
1743374330,76530176
1743374360,76530176
1743374390,76530176
1743374420,76530176
1743374450,76530176
1743374480,76530176
1743374510,76530176
1743374540,76530176
1743374570,76530176
1743374600,76530176
1743374630,81015808
1743374660,81015808
1743374691,81015808
1743374721,81015808
1743374751,81015808
1743374781,81015808
1743376594,81015808
1743376624,81015808
1743376654,81015808
1743376684,81015808
1743376714,81015808
1743376744,81015808
