t,value
1743373460,976394
1743373490,976394
1743373520,976394
1743373550,976394
1743373580,976394
1743373610,976394
1743373640,976394
1743373670,976394
1743373700,976394
1743373730,976394
1743373760,976394
1743373790,976394
1743373820,976394
1743373850,976394
1743373880,976394
1743373910,976394
1743373940,976394
1743373970,976394
1743374000,976394
1743374030,976394
1743374060,976394
1743374090,976394
1743374120,976394
1743374150,976394
1743374180,976394
1743374210,976394
1743374240,976394
1743374270,976394
1743374300,976394
1743374330,976394
1743374360,976394
1743374390,976394
1743374420,976394
1743374450,976394
1743374480,976394
1743374510,976394
1743374540,976394
1743374570,976394
1743374600,976394
1743374630,976394
1743374660,976394
1743374691,976394
1743374721,976394
1743374751,976394
1743374781,976394
1743376594,976394
1743376624,976394
1743376654,976394
1743376684,976394
1743376714,976394
1743376744,976394
