t,value
1743349047,1442716
1743364211,1442716
1743364241,1442716
1743372290,1442716
1743372320,1442716
1743372350,1442716
1743372380,1442716
1743372410,1442716
1743372440,1442716
1743372470,1442716
1743372500,1442716
1743372530,1442716
1743372560,1442716
1743372590,1442716
1743372620,1442716
1743372650,1442716
1743372680,1442716
1743372710,1442716
1743372740,1442716
1743372770,1442716
1743372800,1442716
1743372830,1442716
1743372860,1442716
1743372890,1442716
1743372920,1442716
1743372950,1442716
1743372980,1442716
1743373010,1442716
1743373040,1442716
1743373070,1442716
1743373100,1442716
1743373130,1442716
1743373160,1442716
1743373190,1442716
1743373220,1442716
1743373250,1442716
1743373280,1442716
1743373310,1442716
1743373340,1442716
1743373370,1442716
1743373400,1442716
1743373430,1442716
1743373460,1442716
1743373490,1442716
1743373520,1442716
1743373550,1442716
1743373580,1442716
1743373610,1442716
1743373640,1442716
1743373670,1442716
1743373700,1442716
1743373730,1442716
1743373760,1442716
1743373790,1442716
1743373820,1442716
1743373850,1442716
1743373880,1442716
1743373910,1442716
1743373940,1442716
1743373970,1442716
1743374000,1442716
1743374030,1442716
1743374060,1442716
1743374090,1442716
1743374120,1442716
1743374150,1442716
1743374180,1442716
1743374210,1442716
1743374240,1442716
1743374270,1442716
1743374300,1442716
1743374330,1442716
1743374360,1442716
1743374390,1442716
1743374420,1442716
1743374450,1442716
1743374480,1442716
1743374510,1442716
1743374540,1442716
1743374570,1442716
1743374600,1442716
1743374630,1442716
1743374660,1442716
1743374691,1442716
1743374721,1442716
1743374751,1442716
1743374781,1442716
1743376594,1442695
1743376624,1442695
1743376654,1442695
1743376684,1442716
1743376714,1442716
1743376744,1442716
