t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1743341092,3,8.102771519135828E-5,0.0,0.0,0.0,events/second,
1743341122,3,8.096205868595982E-5,0.0,0.0,0.0,events/second,
1743341152,3,8.089651632014691E-5,0.0,0.0,0.0,events/second,
1743341182,3,8.083110201737579E-5,0.0,0.0,0.0,events/second,
1743341212,3,8.076577405921067E-5,0.0,0.0,0.0,events/second,
1743341242,3,8.070053554534187E-5,0.0,0.0,0.0,events/second,
1743341272,3,8.063544082037324E-5,0.0,0.0,0.0,events/second,
1743341302,3,8.05704140816931E-5,0.0,0.0,0.0,events/second,
1743341332,3,8.050547631497851E-5,0.0,0.0,0.0,events/second,
1743341362,3,8.044066955664022E-5,0.0,0.0,0.0,events/second,
1743341392,3,8.037594160914831E-5,0.0,0.0,0.0,events/second,
1743341423,3,8.031136337345493E-5,0.0,0.0,0.0,events/second,
1743341453,3,8.024684666378845E-5,0.0,0.0,0.0,events/second,
1743341483,3,8.018244334205133E-5,0.0,0.0,0.0,events/second,
1743341513,3,8.011814817482478E-5,0.0,0.0,0.0,events/second,
1743341543,3,8.005396552132855E-5,0.0,0.0,0.0,events/second,
1743341573,3,7.998990222576396E-5,0.0,0.0,0.0,events/second,
1743341603,3,7.992593361476009E-5,0.0,0.0,0.0,events/second,
1743341633,3,7.986205783212291E-5,0.0,0.0,0.0,events/second,
1743341663,3,7.979830396188574E-5,0.0,0.0,0.0,events/second,
1743341693,3,7.973460359794526E-5,0.0,0.0,0.0,events/second,
1743341723,3,7.967101785168461E-5,0.0,0.0,0.0,events/second,
1743341753,3,7.96075576338757E-5,0.0,0.0,0.0,events/second,
1743341783,3,7.954421536333442E-5,0.0,0.0,0.0,events/second,
1743341813,3,7.948093780694068E-5,0.0,0.0,0.0,events/second,
1743341843,3,7.94177692908537E-5,0.0,0.0,0.0,events/second,
1743341873,3,7.935471182502067E-5,0.0,0.0,0.0,events/second,
1743341903,3,7.929173282569303E-5,0.0,0.0,0.0,events/second,
1743341933,3,7.922889573927825E-5,0.0,0.0,0.0,events/second,
1743341963,3,7.916614201326983E-5,0.0,0.0,0.0,events/second,
1743341993,3,7.91034632707613E-5,0.0,0.0,0.0,events/second,
1743342023,3,7.904089832433701E-5,0.0,0.0,0.0,events/second,
1743342053,3,7.897845388055444E-5,0.0,0.0,0.0,events/second,
1743342083,3,7.891603667048806E-5,0.0,0.0,0.0,events/second,
1743342113,3,7.885364355180836E-5,0.0,0.0,0.0,events/second,
1743342143,3,7.879144990664353E-5,0.0,0.0,0.0,events/second,
1743342173,3,7.872936099056059E-5,0.0,0.0,0.0,events/second,
1743342203,3,7.866741268708647E-5,0.0,0.0,0.0,events/second,
1743342233,3,7.860554704753653E-5,0.0,0.0,0.0,events/second,
1743342263,3,7.854376769206486E-5,0.0,0.0,0.0,events/second,
1743342293,3,7.84821036594622E-5,0.0,0.0,0.0,events/second,
1743342323,3,7.84205402168789E-5,0.0,0.0,0.0,events/second,
1743342353,3,7.835903665254717E-5,0.0,0.0,0.0,events/second,
1743342383,3,7.829765423095261E-5,0.0,0.0,0.0,events/second,
1743342413,3,7.82363526230683E-5,0.0,0.0,0.0,events/second,
1743342443,3,7.817517617840691E-5,0.0,0.0,0.0,events/second,
1743342473,3,7.811409086882599E-5,0.0,0.0,0.0,events/second,
1743342503,3,7.805309800220582E-5,0.0,0.0,0.0,events/second,
1743342533,3,7.799219184975755E-5,0.0,0.0,0.0,events/second,
1743342563,3,7.793138292110193E-5,0.0,0.0,0.0,events/second,
1743342593,3,7.787064086324962E-5,0.0,0.0,0.0,events/second,
1743342623,3,7.781002346314706E-5,0.0,0.0,0.0,events/second,
1743342653,3,7.774950863950018E-5,0.0,0.0,0.0,events/second,
1743342683,3,7.768908327220515E-5,0.0,0.0,0.0,events/second,
1743342713,3,7.762872009057855E-5,0.0,0.0,0.0,events/second,
1743342743,3,7.756845601886958E-5,0.0,0.0,0.0,events/second,
1743342773,3,7.750828931662845E-5,0.0,0.0,0.0,events/second,
1743342803,3,7.744824851094546E-5,0.0,0.0,0.0,events/second,
1743342833,3,7.738829325939066E-5,0.0,0.0,0.0,events/second,
1743342863,3,7.732839120731427E-5,0.0,0.0,0.0,events/second,
1743342893,3,7.726861327615361E-5,0.0,0.0,0.0,events/second,
1743342924,3,7.720891942028698E-5,0.0,0.0,0.0,events/second,
1743342954,3,7.714933768310055E-5,0.0,0.0,0.0,events/second,
1743342984,3,7.708984244884417E-5,0.0,0.0,0.0,events/second,
1743343014,3,7.703043609928957E-5,0.0,0.0,0.0,events/second,
1743343044,3,7.697109978115798E-5,0.0,0.0,0.0,events/second,
1743343074,3,7.69118883520879E-5,0.0,0.0,0.0,events/second,
1743343104,3,7.685275690136746E-5,0.0,0.0,0.0,events/second,
1743343134,3,7.679369797719862E-5,0.0,0.0,0.0,events/second,
1743343164,3,7.673475621032728E-5,0.0,0.0,0.0,events/second,
1743343194,3,7.667587955472302E-5,0.0,0.0,0.0,events/second,
1743343224,3,7.661708924853829E-5,0.0,0.0,0.0,events/second,
1743343254,3,7.655837611226219E-5,0.0,0.0,0.0,events/second,
1743343284,3,7.64997914240569E-5,0.0,0.0,0.0,events/second,
1743343314,3,7.644128803865164E-5,0.0,0.0,0.0,events/second,
