t,value
1743348987,33555920
1743349017,33555920
1743349047,33555920
1743364211,33555920
1743364241,33555920
1743372290,33555920
1743372320,33555920
1743372350,33555920
1743372380,33555920
1743372410,33555920
1743372440,33555920
1743372470,33555920
1743372500,33555920
1743372530,33555920
1743372560,33555920
1743372590,33555920
1743372620,33555920
1743372650,33555920
1743372680,33555920
1743372710,33555920
1743372740,33555920
1743372770,33555920
1743372800,33555920
1743372830,33555920
1743372860,33555920
1743372890,33555920
1743372920,33555920
1743372950,33555920
1743372980,33555920
1743373010,33555920
1743373040,33555920
1743373070,33555920
1743373100,33555920
1743373130,33555920
1743373160,33555920
1743373190,33555920
1743373220,33555920
1743373250,33555920
1743373280,33555920
1743373310,33555920
1743373340,33555920
1743373370,33555920
1743373400,33555920
1743373430,33555920
1743373460,33555920
1743373490,33555920
1743373520,33555920
1743373550,33555920
1743373580,33555920
1743373610,33555920
1743373640,33555920
1743373670,33555920
1743373700,33555920
1743373730,33555920
1743373760,33555920
1743373790,33555920
1743373820,33555920
1743373850,33555920
1743373880,33555920
1743373910,33555920
1743373940,33555920
1743373970,33555920
1743374000,33555920
1743374030,33555920
1743374060,33555920
1743374090,33555920
1743374120,33555920
1743374150,33555920
1743374180,33555920
1743374210,33555920
1743374240,33555920
1743374270,33555920
1743374300,33555920
1743374330,33555920
1743374360,33555920
1743374390,33555920
1743374420,33555920
1743374450,33555920
1743374480,33555920
1743374510,33555920
1743374540,33555920
1743374570,33555920
1743374600,33555920
1743374630,33555920
1743374660,33555920
1743374691,33555920
1743374721,33555920
1743374751,33555920
1743374781,33555920
1743376594,33555920
1743376624,33555920
1743376654,33555920
1743376684,33555920
1743376714,33555920
1743376744,33555920
