t,value
1743348987,322610968
1743349017,326805272
1743349047,328902424
1743364211,263893096
1743364241,254457080
1743372290,326823464
1743372320,293785376
1743372350,183392296
1743372380,185489448
1743372410,189683752
1743372440,190732328
1743372470,195975208
1743372500,197023784
1743372530,201218088
1743372560,202266664
1743372590,207509544
1743372620,208558120
1743372650,212752424
1743372680,213801000
1743372710,217995304
1743372740,220092456
1743372770,224286760
1743372800,225335336
1743372830,229529640
1743372860,230578216
1743372890,234772520
1743372920,235821096
1743372950,241063976
1743372980,241063976
1743373010,246306856
1743373040,247355432
1743373070,252598312
1743373100,253646888
1743373130,257841192
1743373160,258889768
1743373190,264132648
1743373220,265181224
1743373250,269375528
1743373280,270424104
1743373310,274618408
1743373340,275666984
1743373370,280909864
1743373400,281958440
1743373430,286152744
1743373460,287201320
1743373490,291395624
1743373520,293492776
1743373550,296638504
1743373580,297687080
1743373610,302929960
1743373640,303978536
1743373670,309221416
1743373700,310269992
1743373730,314464296
1743373760,315512872
1743373790,319707176
1743373820,321804328
1743373850,325998632
1743373880,327047208
1743373910,331241512
1743373940,332290088
1743373970,336484392
1743374000,338581544
1743374030,342775848
1743374060,343824424
1743374090,348018728
1743374120,349067304
1743374150,354310184
1743374180,355358760
1743374210,359553064
1743374240,360601640
1743374270,365844520
1743374300,366893096
1743374330,371087400
1743374360,372135976
1743374390,376330280
1743374420,377378856
1743374450,382621736
1743374480,383670312
1743374510,387864616
1743374540,388913192
1743374570,393107496
1743374600,394156072
1743374630,84100224
1743374660,85148800
1743374691,89343104
1743374721,90391680
1743374751,95634560
1743374781,96683136
1743376594,139674752
1743376624,209929344
1743376654,210977920
1743376684,215172224
1743376714,217269376
1743376744,221463680
