t,value
1743372320,1000016
1743372350,1000016
1743372380,1000016
1743372410,1000016
1743372440,1000016
1743372470,1000016
1743372500,1000016
1743372530,1000016
1743372560,1000016
1743372590,1000016
1743372620,1000016
1743372650,1000016
1743372680,1000016
1743372710,1000016
1743372740,1000016
1743372770,1000016
1743372800,1000016
1743372830,1000016
1743372860,1000016
1743372890,1000016
1743372920,1000016
1743372950,1000016
1743372980,1000016
1743373010,1000016
1743373040,1000016
1743373070,1000016
1743373100,1000016
1743373130,1000016
1743373160,1000016
1743373190,1000016
1743373220,1000016
1743373250,1000016
1743373280,1000016
1743373310,1000016
1743373340,1000016
1743373370,1000016
1743373400,1000016
1743373430,1000016
1743373460,1000016
1743373490,1000016
1743373520,1000016
1743373550,1000016
1743373580,1000016
1743373610,1000016
1743373640,1000016
1743373670,1000016
1743373700,1000016
1743373730,1000016
1743373760,1000016
1743373790,1000016
1743373820,1000016
1743373850,1000016
1743373880,1000016
1743373910,1000016
1743373940,1000016
1743373970,1000016
1743374000,1000016
1743374030,1000016
1743374060,1000016
1743374090,1000016
1743374120,1000016
1743374150,1000016
1743374180,1000016
1743374210,1000016
1743374240,1000016
1743374270,1000016
1743374300,1000016
1743374330,1000016
1743374360,1000016
1743374390,1000016
1743374420,1000016
1743374450,1000016
1743374480,1000016
1743374510,1000016
1743374540,1000016
1743374570,1000016
1743374600,1000016
1743374630,1000016
1743374660,1000016
1743374691,1000016
1743374721,1000016
1743374751,1000016
1743374781,1000016
1743376594,1000016
1743376624,1000016
1743376654,1000016
1743376684,1000016
1743376714,1000016
1743376744,1000016
